"";"classe 1";"classe 2";"classe 3"
"desmonte";0,033;0,216;0,242
"desmedidamente";0,061;0,001;0,242
"desespero";0,033;0,216;0,242
"desejavel";0,382;0,216;0,023
"descritivo";0,259;0,904;0,242
"descontinuidade";0,033;0,216;0,242
"descobrir";0,033;0,216;0,242
"desbordam";0,382;0,216;0,023
"desativacao";0,033;0,216;0,242
"desapropriacao";0,259;0,216;0,982
"derradeiro";0,259;0,216;0,982
"deportacao";0,259;0,216;0,982
"dependente";0,259;0,904;0,242
"densificados";0,033;0,216;0,242
"delicti";0,061;0,904;0,023
"defrontar";0,033;0,216;0,242
"decrescimo";0,033;0,216;0,242
"decisivo";0,382;0,904;0,261
"debrucar";0,382;0,904;0,261
"custeio";0,033;0,216;0,242
"cumulativo";0,382;0,319;0,982
"culpado";0,061;0,216;0,001
"cubico";0,033;0,216;0,242
"cubano";0,033;0,216;0,242
"cronicar";0,033;0,216;0,242
"cr";0,259;0,904;0,242
"cpis";0,382;0,216;0,023
"corrupcao";0,898;0,216;0,261
"corrida";0,033;0,216;0,242
"correlacionar";0,491;0,284;0,756
"coords";0,061;0,216;0,001
"coomans";0,065;0,284;0,311
"convivencia";0,033;0,216;0,242
"contundente";0,259;0,216;0,982
"controvérsia";0,104;0,005;0,311
"controverte";0,382;0,904;0,261
"controladoria";0,898;0,216;0,261
"contrarrazoes";0,898;0,904;0,982
"contrair";0,033;0,216;0,242
"consorcio";0,061;0,001;0,242
"conscientizacao";0,033;0,216;0,242
"congresso";0,382;0,216;0,023
"confisco";0,382;0,904;0,261
"confiar";0,898;0,904;0,982
"conduto";0,061;0,216;0,001
"condicionado";0,259;0,904;0,242
"conclusivo";0,033;0,216;0,242
"concertar";0,033;0,216;0,242
"concentracao";0,033;0,216;0,242
"compreensivel";0,033;0,216;0,242
"comparativo";0,898;0,216;0,261
"colheita";0,065;0,284;0,311
"cognoscibilidade";0,061;0,216;0,001
"cogitacao";0,259;0,216;0,982
"cloroquina";0,033;0,216;0,242
"clausus";0,061;0,001;0,242
"claudio";0,259;0,216;0,982
"cientista";0,033;0,216;0,242
"ciente";0,898;0,904;0,982
"centenario";0,033;0,216;0,242
"centavo";0,033;0,216;0,242
"cds";0,033;0,216;0,242
"catarinense";0,061;0,216;0,001
"castrense";0,033;0,216;0,242
"cascavel";0,382;0,904;0,261
"casamento";0,033;0,216;0,242
"cartorio";0,033;0,216;0,242
"cartografico";0,033;0,216;0,242
"carecedor";0,061;0,904;0,023
"cancer";0,033;0,216;0,242
"canada";0,033;0,216;0,242
"campbell";0,061;0,216;0,001
"cambridge";0,065;0,284;0,311
"cambiar";0,065;0,284;0,311
"cachorro";0,259;0,216;0,982
"buzzi";0,061;0,216;0,001
"burocratico";0,033;0,216;0,242
"bula";0,065;0,284;0,311
"bretanha";0,033;0,216;0,242
"boleto";0,033;0,216;0,242
"beirao";0,033;0,216;0,242
"bcb";0,033;0,216;0,242
"barrar";0,065;0,284;0,311
"balizar";0,382;0,034;0,242
"avocacao";0,061;0,001;0,242
"avancado";0,033;0,216;0,242
"aval";0,033;0,216;0,242
"autorizativas";0,382;0,034;0,242
"atributo";0,382;0,034;0,242
"atipico";0,898;0,904;0,982
"asiatico";0,033;0,216;0,242
"arrazoado";0,259;0,216;0,982
"aresp";0,898;0,216;0,261
"araraquara";0,061;0,216;0,001
"aquiescencia";0,033;0,216;0,242
"aproximar";0,033;0,216;0,242
"aporte";0,033;0,216;0,242
"aportar";0,033;0,216;0,242
"apolice";0,033;0,216;0,242
"apoiador";0,033;0,216;0,242
"aperfeicoar";0,382;0,904;0,261
"aperfeicoamento";0,033;0,216;0,242
"anuencia";0,033;0,216;0,242
"antropico";0,033;0,216;0,242
"antijuridicidade";0,259;0,904;0,242
"antidemocratico";0,898;0,216;0,261
"anti";0,382;0,216;0,023
"anormalidade";0,033;0,216;0,242
"amazonia_legal";0,033;0,216;0,242
"amaral";0,061;0,216;0,001
"almejar";0,259;0,216;0,982
"aleatorio";0,259;0,216;0,982
"alargado";0,382;0,319;0,982
"agressao";0,033;0,216;0,242
"agreg";0,104;0,005;0,311
"afazer";0,033;0,216;0,242
"aeronave";0,033;0,216;0,242
"adversario";0,033;0,216;0,242
"adulteracao";0,259;0,904;0,242
"aditar";0,382;0,319;0,982
"adiantamento";0,033;0,216;0,242
"acontecimento";0,259;0,904;0,242
"acelerado";0,033;0,216;0,242
"aceitacao";0,033;0,216;0,242
"acabado";0,061;0,001;0,242
"aborto";0,033;0,216;0,242
"abordagem";0,033;0,216;0,242
"aaas";0,033;0,216;0,242
"zeno";0,104;0,827;0,102
"xxxiv";0,065;0,284;0,311
"xxviii";0,64;0,284;0,102
"xxvii";0,104;0,827;0,102
"xlix";0,491;0,284;0,756
"xliii";0,065;0,284;0,311
"world";0,065;0,284;0,311
"vulneram";0,491;0,827;0,311
"visualizar";0,065;0,284;0,311
"visivel";0,491;0,284;0,756
"visitacao";0,065;0,284;0,311
"vindouro";0,104;0,284;0,003
"viger";0,491;0,827;0,311
"videoconferencia";0,491;0,284;0,756
"vestir";0,065;0,284;0,311
"vergastado";0,64;0,284;0,102
"verao";0,64;0,284;0,102
"veloso";0,104;0,827;0,102
"variavel";0,065;0,284;0,311
"vantajoso";0,065;0,284;0,311
"validacao";0,491;0,284;0,756
"vago";0,491;0,827;0,311
"unicidade";0,104;0,131;0,756
"ultrassonografia";0,065;0,284;0,311
"tumultuario";0,104;0,005;0,311
"tumultuar";0,065;0,284;0,311
"trilhar";0,104;0,827;0,102
"trf2";0,065;0,284;0,311
"transportador";0,104;0,131;0,756
"transplante";0,065;0,284;0,311
"transmudada";0,104;0,005;0,311
"transindividual";0,104;0,005;0,311
"transbordar";0,491;0,827;0,311
"trancamento";0,64;0,827;0,756
"torre";0,065;0,284;0,311
"toquio";0,065;0,284;0,311
"tombar";0,491;0,284;0,756
"tomador";0,065;0,284;0,311
"tjsp";0,104;0,284;0,003
"terrorismo";0,64;0,284;0,102
"terminal";0,065;0,284;0,311
"teratologica";0,104;0,284;0,003
"tensao";0,065;0,284;0,311
"tempus";0,491;0,284;0,756
"temperamento";0,104;0,005;0,311
"temivel";0,065;0,284;0,311
"temerario";0,065;0,284;0,311
"tematico";0,491;0,284;0,756
"tecido";0,491;0,827;0,311
"team";0,065;0,284;0,311
"tamanho";0,065;0,284;0,311
"suprimento";0,065;0,284;0,311
"supramencionados";0,64;0,284;0,102
"supramencionado";0,491;0,284;0,756
"suposicao";0,065;0,284;0,311
"supletivo";0,065;0,284;0,311
"superioridade";0,104;0,005;0,311
"sugestao";0,065;0,284;0,311
"sufragar";0,104;0,284;0,003
"sucumbente";0,104;0,131;0,756
"sucessor";0,491;0,284;0,756
"sucessao";0,491;0,284;0,756
"subversao";0,491;0,827;0,311
"subscritora";0,104;0,284;0,003
"subitem";0,065;0,284;0,311
"subir";0,065;0,284;0,311
"stn";0,065;0,284;0,311
"stantibus";0,104;0,284;0,003
"sopesadas";0,065;0,284;0,311
"socioeducativas";0,065;0,284;0,311
"sobrevivencia";0,065;0,284;0,311
"sobrevenham";0,104;0,284;0,003
"sobrestamento";0,64;0,827;0,756
"soberano";0,065;0,284;0,311
"sistematizar";0,065;0,284;0,311
"sintonia";0,491;0,827;0,311
"sinopharm";0,065;0,284;0,311
"singularidade";0,491;0,827;0,311
"singelo";0,491;0,827;0,311
"similitude";0,104;0,131;0,756
"simetria";0,104;0,284;0,003
"simbolico";0,104;0,131;0,756
"siafi";0,065;0,284;0,311
"sg";0,065;0,284;0,311
"seringa";0,065;0,284;0,311
"sequela";0,065;0,284;0,311
"senso";0,64;0,131;0,311
"senda";0,64;0,284;0,102
"self";0,491;0,284;0,756
"seguridade";0,065;0,284;0,311
"schutzbereich";0,065;0,284;0,311
"sarlet";0,491;0,284;0,756
"sanavel";0,104;0,827;0,102
"san";0,065;0,284;0,311
"sage";0,065;0,284;0,311
"rt";0,64;0,131;0,311
"royalties";0,491;0,284;0,756
"ribeirinho";0,065;0,284;0,311
"rhc";0,104;0,005;0,311
"rey";0,491;0,827;0,311
"revisor";0,64;0,827;0,756
"reversao";0,491;0,827;0,311
"reverberar";0,64;0,284;0,102
"reverberacao";0,065;0,284;0,311
"revelante";0,64;0,284;0,102
"retromencionado";0,104;0,284;0,003
"retro";0,065;0,284;0,311
"reto";0,491;0,284;0,756
"retardamento";0,64;0,827;0,756
"ret";0,065;0,284;0,311
"resvalar";0,491;0,827;0,311
"restraint";0,491;0,284;0,756
"restituicao";0,491;0,284;0,756
"restauracao";0,104;0,284;0,003
"responsabilizacoes";0,491;0,827;0,311
"respirar";0,065;0,284;0,311
"respeitante";0,64;0,284;0,102
"respaldar";0,491;0,284;0,756
"resignar";0,104;0,005;0,311
"resfosco";0,065;0,284;0,311
"reprodutivo";0,065;0,284;0,311
"repristinacao";0,104;0,131;0,756
"reparo";0,104;0,827;0,102
"renome";0,065;0,284;0,311
"remontar";0,64;0,284;0,102
"remodelar";0,64;0,131;0,311
"rememore";0,64;0,284;0,102
"reinterpretacao";0,104;0,005;0,311
"reintegrar";0,491;0,827;0,311
"reinstaurar";0,065;0,284;0,311
"reiniciar";0,104;0,284;0,003
"regit";0,491;0,284;0,756
"regionalizado";0,065;0,284;0,311
"refugiar";0,065;0,284;0,311
"refratario";0,065;0,284;0,311
"reformulacao";0,065;0,284;0,311
"reformador";0,64;0,131;0,311
"reforco";0,64;0,131;0,311
"refoge";0,491;0,827;0,311
"refinanciada";0,065;0,284;0,311
"reexaminar";0,104;0,284;0,003
"reestruturacao";0,065;0,284;0,311
"reedicao";0,64;0,284;0,102
"redefinir";0,065;0,284;0,311
"recrudescer";0,065;0,284;0,311
"reclamante";0,64;0,284;0,102
"rec";0,065;0,284;0,311
"rebus";0,104;0,284;0,003
"reapreciar";0,64;0,284;0,102
"rapidez";0,491;0,284;0,756
"radio";0,065;0,284;0,311
"quorum";0,104;0,827;0,102
"quitar";0,491;0,284;0,756
"psicologico";0,065;0,284;0,311
"prudente";0,491;0,284;0,756
"protrair";0,491;0,827;0,311
"protocolizar";0,104;0,284;0,003
"protocolizado";0,491;0,284;0,756
"protesto";0,065;0,284;0,311
"prontuario";0,065;0,284;0,311
"promessa";0,065;0,284;0,311
"produtividade";0,065;0,284;0,311
"primordial";0,065;0,284;0,311
"primeva";0,104;0,284;0,003
"presuncao";0,64;0,284;0,102
"prestigioso";0,065;0,284;0,311
"preste";0,065;0,284;0,311
"presidiar";0,065;0,284;0,311
"pres";0,065;0,284;0,311
"preponderancia";0,065;0,284;0,311
"preparo";0,104;0,284;0,003
"preparatorio";0,64;0,827;0,756
"prelio";0,491;0,284;0,756
"pregar";0,065;0,284;0,311
"predial";0,065;0,284;0,311
"preclusao";0,64;0,284;0,102
"potest";0,065;0,284;0,311
"porta";0,065;0,284;0,311
"pontificar";0,104;0,131;0,756
"polarizacao";0,065;0,284;0,311
"placido";0,065;0,284;0,311
"pics";0,64;0,284;0,102
"pesticida";0,065;0,284;0,311
"pesado";0,065;0,284;0,311
"perverso";0,065;0,284;0,311
"personalista";0,065;0,284;0,311
"perseveranca";0,104;0,005;0,311
"perquirir";0,104;0,827;0,102
"perimetrico";0,065;0,284;0,311
"perguntar";0,065;0,284;0,311
"perecimento";0,64;0,284;0,102
"pavimentacao";0,491;0,284;0,756
"paula";0,104;0,284;0,003
"patrocinar";0,64;0,827;0,756
"patentear";0,64;0,827;0,756
"parquet";0,64;0,827;0,756
"parodiar";0,491;0,827;0,311
"paralisado";0,491;0,284;0,756
"paraiso";0,104;0,827;0,102
"paper";0,64;0,827;0,756
"padronizar";0,065;0,284;0,311
"our";0,065;0,284;0,311
"oscilacao";0,64;0,284;0,102
"orotraqueal";0,491;0,827;0,311
"ordenacao";0,64;0,131;0,311
"oponivel";0,491;0,284;0,756
"omisso";0,104;0,827;0,102
"olimpico";0,065;0,284;0,311
"olho";0,065;0,284;0,311
"og";0,104;0,827;0,102
"ofensiva";0,64;0,827;0,756
"octavio";0,104;0,131;0,756
"obstativa";0,104;0,131;0,756
"nutricional";0,065;0,284;0,311
"normalizacao";0,065;0,284;0,311
"nomem";0,104;0,284;0,003
"neutralizante";0,065;0,284;0,311
"nemo";0,065;0,284;0,311
"negacionista";0,065;0,284;0,311
"nativo";0,065;0,284;0,311
"nascido";0,065;0,284;0,311
"narajulia";0,104;0,284;0,003
"n14";0,64;0,284;0,102
"mutuar";0,065;0,284;0,311
"mutabilidade";0,491;0,284;0,756
"muscular";0,065;0,284;0,311
"municipalizar";0,065;0,284;0,311
"municipalidade";0,065;0,284;0,311
"multiplicar";0,065;0,284;0,311
"mrna";0,065;0,284;0,311
"motor";0,065;0,284;0,311
"monopolio";0,491;0,827;0,311
"monocraticos";0,104;0,005;0,311
"monitorados";0,065;0,284;0,311
"monitorada";0,491;0,284;0,756
"modulo";0,065;0,284;0,311
"modular";0,491;0,827;0,311
"moderado";0,065;0,284;0,311
"modelagem";0,065;0,284;0,311
"mma";0,065;0,284;0,311
"miranda";0,104;0,284;0,003
"mingua";0,104;0,131;0,756
"minerarios";0,491;0,284;0,756
"militancia";0,065;0,284;0,311
"milicia";0,104;0,284;0,003
"metroviario";0,065;0,284;0,311
"metalurgico";0,491;0,284;0,756
"mensalidade";0,065;0,284;0,311
"menino";0,065;0,284;0,311
"memorando";0,065;0,284;0,311
"meirelles";0,64;0,131;0,311
"mediato";0,64;0,827;0,756
"mato";0,065;0,284;0,311
"massaranduba";0,64;0,284;0,102
"marinoni";0,104;0,131;0,756
"manipulacao";0,065;0,284;0,311
"malogro";0,104;0,005;0,311
"majorar";0,491;0,827;0,311
"macro";0,065;0,284;0,311
"macico";0,065;0,284;0,311
"lxi";0,065;0,284;0,311
"luva";0,065;0,284;0,311
"luta";0,491;0,284;0,756
"lrf";0,065;0,284;0,311
"lotacao";0,065;0,284;0,311
"londres";0,065;0,284;0,311
"locucao";0,491;0,284;0,756
"litteris";0,104;0,827;0,102
"litisconsorcial";0,104;0,284;0,003
"litigante";0,104;0,827;0,102
"lingua";0,065;0,284;0,311
"liderar";0,065;0,284;0,311
"lideranca";0,491;0,284;0,756
"lidar";0,065;0,284;0,311
"libertador";0,065;0,284;0,311
"liame";0,64;0,131;0,311
"leste";0,491;0,284;0,756
"lesbico";0,065;0,284;0,311
"lento";0,065;0,284;0,311
"leading";0,104;0,284;0,003
"lavrar";0,64;0,131;0,311
"lastrear";0,491;0,827;0,311
"laboratorial";0,065;0,284;0,311
"km";0,065;0,284;0,311
"já";0,104;0,131;0,756
"justificador";0,104;0,131;0,756
"justicar";0,065;0,284;0,311
"juizado";0,104;0,284;0,003
"judice";0,104;0,131;0,756
"ivanenko";0,104;0,284;0,003
"irromper";0,104;0,005;0,311
"irreversibilidade";0,065;0,284;0,311
"irresignada";0,104;0,005;0,311
"irrelevancia";0,104;0,827;0,102
"irredutibilidade";0,104;0,131;0,756
"irrazoavel";0,065;0,284;0,311
"invocavel";0,104;0,005;0,311
"invasivo";0,491;0,827;0,311
"intuitivo";0,065;0,284;0,311
"intimidar";0,065;0,284;0,311
"intersexo";0,065;0,284;0,311
"interpretaçao";0,104;0,827;0,102
"internalizada";0,065;0,284;0,311
"intermunicipal";0,065;0,284;0,311
"intermediar";0,065;0,284;0,311
"interino";0,64;0,284;0,102
"interfone";0,065;0,284;0,311
"interditar";0,491;0,827;0,311
"inter";0,64;0,284;0,102
"intento";0,065;0,284;0,311
"intensidade";0,491;0,827;0,311
"intelectual";0,491;0,284;0,756
"instrutoria";0,104;0,827;0,102
"instrumentalizam";0,64;0,284;0,102
"instrumentalidade";0,104;0,005;0,311
"instituidor";0,64;0,284;0,102
"instauraçao";0,104;0,005;0,311
"inspirar";0,64;0,131;0,311
"insindicavel";0,491;0,284;0,756
"insatisfacao";0,065;0,284;0,311
"inquisitorio";0,491;0,827;0,311
"inquinar";0,104;0,284;0,003
"inpi";0,065;0,284;0,311
"injustica";0,065;0,284;0,311
"injecao";0,065;0,284;0,311
"informal";0,065;0,284;0,311
"inflamatorio";0,065;0,284;0,311
"infectocontagiosas";0,065;0,284;0,311
"infeciosas";0,065;0,284;0,311
"infeccioso";0,065;0,284;0,311
"ineditismo";0,104;0,284;0,003
"indigitar";0,491;0,284;0,756
"indexacao";0,065;0,284;0,311
"indelegaveis";0,065;0,284;0,311
"incorreto";0,491;0,827;0,311
"incontestavel";0,491;0,827;0,311
"incongruente";0,104;0,005;0,311
"inconcebivel";0,491;0,284;0,756
"incognoscivel";0,104;0,005;0,311
"incipiente";0,491;0,284;0,756
"incindivel";0,104;0,005;0,311
"inaplicavel";0,104;0,131;0,756
"inacao";0,491;0,827;0,311
"imunogenicidade";0,065;0,284;0,311
"impunidade";0,065;0,284;0,311
"impugnavam";0,104;0,005;0,311
"impressionar";0,491;0,284;0,756
"impressao";0,065;0,284;0,311
"implantar";0,065;0,284;0,311
"impetrantes";0,491;0,284;0,756
"impeditivo";0,64;0,284;0,102
"immunobridging";0,065;0,284;0,311
"imigrante";0,104;0,131;0,756
"imbricar";0,491;0,827;0,311
"ilimitado";0,64;0,284;0,102
"ignorado";0,491;0,284;0,756
"identificador";0,065;0,284;0,311
"há";0,104;0,005;0,311
"hotel";0,065;0,284;0,311
"horizontal";0,64;0,131;0,311
"homenagear";0,64;0,131;0,311
"holmes";0,065;0,284;0,311
"holistico";0,104;0,005;0,311
"hipertensao";0,065;0,284;0,311
"hibernar";0,065;0,284;0,311
"hermeneutico";0,491;0,827;0,311
"hely";0,64;0,131;0,311
"hash";0,065;0,284;0,311
"habitar";0,065;0,284;0,311
"habilis";0,104;0,005;0,311
"guedes";0,64;0,284;0,102
"grileiro";0,065;0,284;0,311
"greve";0,64;0,827;0,756
"gratuidade";0,065;0,284;0,311
"grandeza";0,491;0,827;0,311
"gozar";0,491;0,827;0,311
"google";0,065;0,284;0,311
"golpe";0,491;0,284;0,756
"gigantesco";0,065;0,284;0,311
"giac";0,065;0,284;0,311
"gestacao";0,065;0,284;0,311
"geeignetheit";0,104;0,131;0,756
"gay";0,065;0,284;0,311
"garga";0,104;0,131;0,756
"ganho";0,065;0,284;0,311
"gallotti";0,104;0,131;0,756
"fundamentalidade";0,64;0,131;0,311
"fundacional";0,065;0,284;0,311
"fukuyama";0,065;0,284;0,311
"frustrado";0,491;0,284;0,756
"freitas";0,065;0,284;0,311
"frazao";0,104;0,284;0,003
"fraudar";0,065;0,284;0,311
"francis";0,065;0,284;0,311
"fragmento";0,64;0,827;0,756
"fragmentar";0,104;0,005;0,311
"flora";0,065;0,284;0,311
"finalizacao";0,065;0,284;0,311
"fidedigno";0,491;0,284;0,756
"ferroviario";0,065;0,284;0,311
"ferimento";0,104;0,827;0,102
"feijao";0,64;0,284;0,102
"fauna";0,065;0,284;0,311
"fascismo";0,065;0,284;0,311
"farto";0,104;0,827;0,102
"farmacia";0,065;0,284;0,311
"faltante";0,64;0,131;0,311
"fafen";0,065;0,284;0,311
"factum";0,065;0,284;0,311
"factual";0,491;0,827;0,311
"facie";0,104;0,005;0,311
"facial";0,065;0,284;0,311
"facere";0,104;0,005;0,311
"externar";0,64;0,827;0,756
"externalidade";0,065;0,284;0,311
"exteriorizar";0,64;0,131;0,311
"expulsar";0,491;0,284;0,756
"expositor";0,065;0,284;0,311
"expecam";0,491;0,284;0,756
"exegetico";0,104;0,005;0,311
"exa";0,64;0,284;0,102
"etico";0,491;0,284;0,756
"estudar";0,065;0,284;0,311
"estudantil";0,065;0,284;0,311
"estruturado";0,065;0,284;0,311
"estilo";0,491;0,284;0,756
"estendido";0,64;0,284;0,102
"estatistico";0,065;0,284;0,311
"est";0,104;0,827;0,102
"espinhoso";0,065;0,284;0,311
"especulacao";0,491;0,827;0,311
"espalhar";0,065;0,284;0,311
"escrupuloso";0,065;0,284;0,311
"escritura";0,491;0,284;0,756
"esclarecedor";0,104;0,827;0,102
"erradicacao";0,065;0,284;0,311
"erforderlichkeit";0,64;0,827;0,756
"equilibrar";0,065;0,284;0,311
"episodio";0,491;0,284;0,756
"epi";0,065;0,284;0,311
"envidar";0,065;0,284;0,311
"entrave";0,065;0,284;0,311
"entesouramento";0,065;0,284;0,311
"entabular";0,491;0,284;0,756
"entabulados";0,065;0,284;0,311
"ensejarem";0,104;0,827;0,102
"ensejadores";0,065;0,284;0,311
"engajamento";0,065;0,284;0,311
"enfasar";0,065;0,284;0,311
"eney";0,104;0,284;0,003
"encartar";0,065;0,284;0,311
"encarregado";0,065;0,284;0,311
"encarceramento";0,065;0,284;0,311
"encadear";0,065;0,284;0,311
"emergency";0,065;0,284;0,311
"embate";0,065;0,284;0,311
"embaixador";0,065;0,284;0,311
"elucidativo";0,491;0,284;0,756
"elucidar";0,64;0,827;0,756
"elucidacao";0,64;0,284;0,102
"eliminatoria";0,065;0,284;0,311
"elencou";0,64;0,131;0,311
"eg";0,065;0,284;0,311
"educativo";0,065;0,284;0,311
"edcl";0,104;0,827;0,102
"ecr";0,491;0,284;0,756
"economicidade";0,065;0,284;0,311
"ecologico";0,065;0,284;0,311
"eca";0,065;0,284;0,311
"eapv";0,065;0,284;0,311
"dvds";0,065;0,284;0,311
"drive";0,065;0,284;0,311
"dogmatico";0,64;0,827;0,756
"documentar";0,065;0,284;0,311
"divisivel";0,065;0,284;0,311
"ditar";0,065;0,284;0,311
"distorcao";0,065;0,284;0,311
"dissociar";0,64;0,131;0,311
"dispensacao";0,065;0,284;0,311
"dispendio";0,065;0,284;0,311
"discutivel";0,64;0,284;0,102
"discordar";0,491;0,284;0,756
"discordancia";0,491;0,284;0,756
"dirad";0,065;0,284;0,311
"dinamico";0,065;0,284;0,311
"dimo";0,065;0,284;0,311
"difundir";0,065;0,284;0,311
"diferencial";0,64;0,284;0,102
"determin";0,491;0,284;0,756
"desvelar";0,065;0,284;0,311
"desprezo";0,491;0,284;0,756
"desprezar";0,065;0,284;0,311
"despido";0,104;0,005;0,311
"desobrigar";0,491;0,284;0,756
"desnaturar";0,64;0,827;0,756
"desfigurado";0,104;0,131;0,756
"desfeito";0,491;0,284;0,756
"desejo";0,491;0,284;0,756
"descura";0,104;0,005;0,311
"descortinar";0,065;0,284;0,311
"desconfianca";0,491;0,284;0,756
"desarrazoar";0,491;0,284;0,756
"desapropriar";0,065;0,284;0,311
"desalento";0,065;0,284;0,311
"desacreditar";0,491;0,827;0,311
"desaconselhar";0,065;0,284;0,311
"derrubar";0,065;0,284;0,311
"derrota";0,491;0,827;0,311
"demasiado";0,491;0,827;0,311
"delinquencia";0,065;0,284;0,311
"deficitario";0,491;0,284;0,756
"defasagem";0,065;0,284;0,311
"dedicacao";0,64;0,827;0,756
"decidendi";0,104;0,827;0,102
"debito";0,491;0,827;0,311
"davacina";0,065;0,284;0,311
"dataprev";0,065;0,284;0,311
"curado";0,104;0,284;0,003
"cultivar";0,065;0,284;0,311
"culposo";0,64;0,131;0,311
"cuidador";0,065;0,284;0,311
"cuiaba";0,065;0,284;0,311
"ctai";0,065;0,284;0,311
"crucial";0,065;0,284;0,311
"criterioso";0,491;0,827;0,311
"criminalidade";0,065;0,284;0,311
"credencial";0,065;0,284;0,311
"cov2";0,065;0,284;0,311
"correio";0,065;0,284;0,311
"corrego";0,64;0,284;0,102
"corpus";0,104;0,005;0,311
"corporativo";0,065;0,284;0,311
"coreia";0,065;0,284;0,311
"coordenador";0,065;0,284;0,311
"conversacao";0,065;0,284;0,311
"controverter";0,104;0,131;0,756
"contrapeso";0,065;0,284;0,311
"contrapartida";0,491;0,284;0,756
"contingente";0,065;0,284;0,311
"contingenciar";0,065;0,284;0,311
"contingenciamentos";0,491;0,284;0,756
"continental";0,491;0,284;0,756
"continencia";0,104;0,284;0,003
"contestacao";0,065;0,284;0,311
"contemporaneidade";0,104;0,131;0,756
"consubstanciem";0,64;0,131;0,311
"constranger";0,065;0,284;0,311
"constitucionalismo";0,64;0,131;0,311
"conjugacao";0,104;0,131;0,756
"confidencialidade";0,065;0,284;0,311
"condigno";0,64;0,284;0,102
"conclamar";0,065;0,284;0,311
"conciliar";0,64;0,284;0,102
"concessivo";0,64;0,827;0,756
"concentrador";0,065;0,284;0,311
"conceitual";0,491;0,827;0,311
"compressor";0,065;0,284;0,311
"comprar";0,491;0,284;0,756
"complicacao";0,065;0,284;0,311
"competitividade";0,065;0,284;0,311
"compatibilizar";0,491;0,284;0,756
"compatibilizacao";0,065;0,284;0,311
"compasso";0,104;0,284;0,003
"comodo";0,64;0,131;0,311
"comicio";0,065;0,284;0,311
"combinacao";0,065;0,284;0,311
"colapsar";0,065;0,284;0,311
"colacionou";0,64;0,284;0,102
"colacionados";0,64;0,827;0,756
"colaborador";0,491;0,284;0,756
"coexistencia";0,104;0,827;0,102
"coatoras";0,491;0,284;0,756
"coativo";0,491;0,827;0,311
"cnn";0,065;0,284;0,311
"cndh";0,104;0,284;0,003
"clube";0,64;0,827;0,756
"circunstancial";0,065;0,284;0,311
"circunstanciado";0,491;0,284;0,756
"cipriano";0,104;0,284;0,003
"choco";0,491;0,284;0,756
"chico";0,065;0,284;0,311
"chicago";0,64;0,827;0,756
"chave";0,065;0,284;0,311
"chargista";0,491;0,827;0,311
"chancelar";0,64;0,284;0,102
"chancelando";0,065;0,284;0,311
"certificar";0,065;0,284;0,311
"certificador";0,065;0,284;0,311
"cercear";0,065;0,284;0,311
"censo";0,065;0,284;0,311
"cedico";0,64;0,827;0,756
"cdh";0,065;0,284;0,311
"cd";0,065;0,284;0,311
"causalidade";0,065;0,284;0,311
"categorizado";0,491;0,827;0,311
"carregamento";0,065;0,284;0,311
"carreata";0,065;0,284;0,311
"carioca";0,065;0,284;0,311
"carente";0,491;0,284;0,756
"carcinogenico";0,065;0,284;0,311
"cancerigeno";0,065;0,284;0,311
"campus";0,065;0,284;0,311
"caminhoneiro";0,065;0,284;0,311
"caminhada";0,065;0,284;0,311
"camilo";0,64;0,284;0,102
"camera";0,64;0,284;0,102
"calculo";0,065;0,284;0,311
"calafrio";0,065;0,284;0,311
"cadunico";0,065;0,284;0,311
"caderneta";0,065;0,284;0,311
"cadastramento";0,065;0,284;0,311
"cabo";0,065;0,284;0,311
"bundesverfassungsgericht";0,64;0,284;0,102
"brigada";0,065;0,284;0,311
"braziliense";0,065;0,284;0,311
"braco";0,065;0,284;0,311
"bomba";0,065;0,284;0,311
"bolivia";0,065;0,284;0,311
"boletim";0,065;0,284;0,311
"bissexual";0,065;0,284;0,311
"biodiversidade";0,065;0,284;0,311
"bingo";0,104;0,005;0,311
"benjamin";0,64;0,284;0,102
"benefico";0,065;0,284;0,311
"benedito";0,104;0,827;0,102
"banho";0,491;0,284;0,756
"balanco";0,065;0,284;0,311
"avultar";0,065;0,284;0,311
"avenca";0,065;0,284;0,311
"autoexecutorio";0,065;0,284;0,311
"australia";0,065;0,284;0,311
"auferir";0,065;0,284;0,311
"auditabilidade";0,065;0,284;0,311
"atuante";0,065;0,284;0,311
"atrativo";0,491;0,284;0,756
"atracao";0,104;0,284;0,003
"assusete";0,104;0,284;0,003
"assis";0,104;0,284;0,003
"assintomatico";0,065;0,284;0,311
"assentamento";0,065;0,284;0,311
"asbesto";0,065;0,284;0,311
"arrolar";0,64;0,284;0,102
"arrebatador";0,065;0,284;0,311
"aquaviario";0,065;0,284;0,311
"aprimorar";0,491;0,284;0,756
"apelo";0,64;0,284;0,102
"aparecimento";0,065;0,284;0,311
"aparecer";0,065;0,284;0,311
"anuir";0,104;0,284;0,003
"antepor";0,104;0,005;0,311
"antagonico";0,64;0,131;0,311
"angustiar";0,065;0,284;0,311
"angulo";0,64;0,131;0,311
"anarquismo";0,065;0,284;0,311
"anao";0,065;0,284;0,311
"amicus";0,64;0,284;0,102
"ambiguo";0,104;0,827;0,102
"ambientalista";0,065;0,284;0,311
"alvim";0,491;0,284;0,756
